First,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Maryland-BC,0.5253,0.677,0.857,253,0.8,1.5,1.027,103.4,1.006,105.3,0.021,-1.9,72.5,71,1.5,1.085,1.092,-0.007,0.438,0.447,-0.009,0.382,0.65,0.479,0.105,0.165,0.203,0.038,0.045,0.234
Loser,Virginia,0.6736,0.939,0.833,5,20.3,14.2,1.088,116.5,0.86,84.4,0.228,32.1,67.5,53.4,14.1,1.115,0.947,0.168,0.461,0.375,0.086,0.39,0.758,0.515,0.109,0.138,0.205,0.067,0.074,0.227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Kansas State,0.569,0.667,0.778,29,12.9,4.5,1.061,112.2,0.995,97.4,0.066,14.8,72.4,67.9,4.5,1.138,1.074,0.064,0.472,0.429,0.043,0.344,0.742,0.476,0.114,0.168,0.21,0.042,0.056,0.27
Loser,Creighton,0.5761,0.645,0.429,27,10.7,8.8,1.125,116.5,1.006,99.2,0.119,17.3,84,75.1,8.9,1.208,1.055,0.153,0.496,0.438,0.058,0.376,0.749,0.505,0.073,0.152,0.156,0.004,0.038,0.205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Kentucky,0.6153,0.697,0.667,13,19.6,6.4,1.074,116.4,0.983,96,0.091,20.4,76.7,70.3,6.4,1.107,1.006,0.101,0.47,0.406,0.064,0.361,0.697,0.533,0.079,0.182,0.167,-0.015,0.081,0.264
Loser,Davidson,0.5651,0.645,0.5,80,11.9,8.9,1.143,117.4,1.01,102.5,0.133,14.9,76.4,67.6,8.8,1.209,1.072,0.137,0.483,0.437,0.046,0.391,0.797,0.511,0.072,0.143,0.16,0.017,0.035,0.225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Buffalo,0.5959,0.758,0.625,117,9.7,8.2,1.108,114.3,1.001,103.8,0.107,10.5,84.7,76.5,8.2,1.143,1.064,0.079,0.474,0.428,0.046,0.372,0.696,0.517,0.081,0.162,0.178,0.016,0.072,0.277
Loser,Arizona,0.6145,0.794,0.571,60,15.2,9.7,1.139,119,1.002,99.6,0.137,19.4,80.9,71.2,9.7,1.203,1.06,0.143,0.505,0.431,0.074,0.377,0.761,0.558,0.07,0.173,0.164,-0.009,0.078,0.245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Loyola Chicago,0.5952,0.844,0.5,110,11.9,9.7,1.071,111.3,0.927,96.2,0.144,15.1,71.7,62,9.7,1.206,1.003,0.203,0.506,0.413,0.093,0.4,0.725,0.509,0.099,0.185,0.197,0.012,0.043,0.209
Loser,Miami,0.5956,0.71,0.889,42,11,6.1,1.057,113.3,0.969,97.6,0.088,15.7,74.2,68,6.2,1.102,1.04,0.062,0.464,0.43,0.034,0.363,0.663,0.505,0.093,0.161,0.185,0.024,0.069,0.232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Tennessee,0.6292,0.781,0.667,8,13.4,7.8,1.065,114.8,0.953,92.7,0.112,22.1,74.2,66.4,7.8,1.1,1.022,0.078,0.439,0.41,0.029,0.384,0.756,0.513,0.09,0.175,0.2,0.025,0.082,0.281
Loser,Wright State,0.5386,0.719,0.636,201,2.5,5.2,0.997,101.1,0.925,98.3,0.072,2.8,71.3,66.2,5.1,1.058,1.032,0.026,0.431,0.413,0.018,0.34,0.719,0.518,0.092,0.183,0.207,0.024,0.041,0.224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Nevada,0.6124,0.794,0.429,78,9.9,10.2,1.14,119.9,1,101.7,0.14,18.2,83.1,72.9,10.2,1.168,1.048,0.12,0.468,0.43,0.038,0.398,0.747,0.499,0.086,0.136,0.178,0.042,0.067,0.237
Loser,Texas,0.5701,0.576,0.538,7,11.4,3.5,1.016,109.4,0.966,93.9,0.05,15.5,71.7,68.2,3.5,1.052,1.019,0.033,0.438,0.422,0.016,0.315,0.668,0.499,0.088,0.167,0.179,0.012,0.083,0.228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Cincinnati,0.6315,0.879,0.6,44,19.2,17.3,1.09,113.2,0.837,86.2,0.253,27,74.5,57.1,17.4,1.093,0.924,0.169,0.453,0.37,0.083,0.357,0.687,0.553,0.107,0.168,0.217,0.049,0.101,0.23
Loser,Georgia State,0.5197,0.677,0.375,166,6.6,6.7,1.061,109,0.966,101.8,0.095,7.2,74.7,67.8,6.9,1.128,1.025,0.103,0.46,0.393,0.067,0.391,0.683,0.475,0.102,0.164,0.203,0.039,0.08,0.265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Kansas State,0.569,0.667,0.778,29,12.9,4.5,1.061,112.2,0.995,97.4,0.066,14.8,72.4,67.9,4.5,1.138,1.074,0.064,0.472,0.429,0.043,0.344,0.742,0.476,0.114,0.168,0.21,0.042,0.056,0.27
Loser,Maryland-BC,0.5253,0.677,0.857,253,0.8,1.5,1.027,103.4,1.006,105.3,0.021,-1.9,72.5,71,1.5,1.085,1.092,-0.007,0.438,0.447,-0.009,0.382,0.65,0.479,0.105,0.165,0.203,0.038,0.045,0.234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Kentucky,0.6153,0.697,0.667,13,19.6,6.4,1.074,116.4,0.983,96,0.091,20.4,76.7,70.3,6.4,1.107,1.006,0.101,0.47,0.406,0.064,0.361,0.697,0.533,0.079,0.182,0.167,-0.015,0.081,0.264
Loser,Buffalo,0.5959,0.758,0.625,117,9.7,8.2,1.108,114.3,1.001,103.8,0.107,10.5,84.7,76.5,8.2,1.143,1.064,0.079,0.474,0.428,0.046,0.372,0.696,0.517,0.081,0.162,0.178,0.016,0.072,0.277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Loyola Chicago,0.5952,0.844,0.5,110,11.9,9.7,1.071,111.3,0.927,96.2,0.144,15.1,71.7,62,9.7,1.206,1.003,0.203,0.506,0.413,0.093,0.4,0.725,0.509,0.099,0.185,0.197,0.012,0.043,0.209
Loser,Tennessee,0.6292,0.781,0.667,8,13.4,7.8,1.065,114.8,0.953,92.7,0.112,22.1,74.2,66.4,7.8,1.1,1.022,0.078,0.439,0.41,0.029,0.384,0.756,0.513,0.09,0.175,0.2,0.025,0.082,0.281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Nevada,0.6124,0.794,0.429,78,9.9,10.2,1.14,119.9,1,101.7,0.14,18.2,83.1,72.9,10.2,1.168,1.048,0.12,0.468,0.43,0.038,0.398,0.747,0.499,0.086,0.136,0.178,0.042,0.067,0.237
Loser,Cincinnati,0.6315,0.879,0.6,44,19.2,17.3,1.09,113.2,0.837,86.2,0.253,27,74.5,57.1,17.4,1.093,0.924,0.169,0.453,0.37,0.083,0.357,0.687,0.553,0.107,0.168,0.217,0.049,0.101,0.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Kansas State,0.569,0.667,0.778,29,12.9,4.5,1.061,112.2,0.995,97.4,0.066,14.8,72.4,67.9,4.5,1.138,1.074,0.064,0.472,0.429,0.043,0.344,0.742,0.476,0.114,0.168,0.21,0.042,0.056,0.27
Loser,Kentucky,0.6153,0.697,0.667,13,19.6,6.4,1.074,116.4,0.983,96,0.091,20.4,76.7,70.3,6.4,1.107,1.006,0.101,0.47,0.406,0.064,0.361,0.697,0.533,0.079,0.182,0.167,-0.015,0.081,0.264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Loyola Chicago,0.5952,0.844,0.5,110,11.9,9.7,1.071,111.3,0.927,96.2,0.144,15.1,71.7,62,9.7,1.206,1.003,0.203,0.506,0.413,0.093,0.4,0.725,0.509,0.099,0.185,0.197,0.012,0.043,0.209
Loser,Nevada,0.6124,0.794,0.429,78,9.9,10.2,1.14,119.9,1,101.7,0.14,18.2,83.1,72.9,10.2,1.168,1.048,0.12,0.468,0.43,0.038,0.398,0.747,0.499,0.086,0.136,0.178,0.042,0.067,0.237
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Loyola Chicago,0.5952,0.844,0.5,110,11.9,9.7,1.071,111.3,0.927,96.2,0.144,15.1,71.7,62,9.7,1.206,1.003,0.203,0.506,0.413,0.093,0.4,0.725,0.509,0.099,0.185,0.197,0.012,0.043,0.209
Loser,Kansas State,0.569,0.667,0.778,29,12.9,4.5,1.061,112.2,0.995,97.4,0.066,14.8,72.4,67.9,4.5,1.138,1.074,0.064,0.472,0.429,0.043,0.344,0.742,0.476,0.114,0.168,0.21,0.042,0.056,0.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Xavier,0.6467,0.849,0.9,19,16.6,9.8,1.137,120.7,1.005,99,0.132,21.7,84.3,74.5,9.8,1.202,1.061,0.141,0.491,0.431,0.06,0.369,0.79,0.551,0.079,0.168,0.153,-0.015,0.047,0.228
Loser,Texas Southern,0.4688,0.441,0.333,290,-4.5,-2.1,1.037,105.3,1.065,112.9,-0.028,-7.6,77.6,79.7,-2.1,1.101,1.079,0.022,0.441,0.454,-0.013,0.363,0.719,0.487,0.075,0.168,0.156,-0.012,0.061,0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Florida State,0.5699,0.645,0.5,38,7.7,7.3,1.087,115.8,0.99,100,0.097,15.8,81.8,74.5,7.3,1.132,1.048,0.084,0.474,0.421,0.053,0.351,0.685,0.521,0.089,0.173,0.187,0.014,0.083,0.243
Loser,Missouri,0.577,0.613,0.455,39,11.4,5.2,1.057,113.3,0.982,97.8,0.075,15.5,73.5,68.3,5.2,1.163,1.006,0.157,0.455,0.407,0.048,0.392,0.746,0.53,0.073,0.202,0.156,-0.046,0.07,0.257
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Ohio State,0.6058,0.75,0.5,32,13.8,9.1,1.09,116.2,0.959,95,0.131,21.2,75.8,66.7,9.1,1.145,1.029,0.116,0.485,0.415,0.07,0.353,0.726,0.54,0.087,0.17,0.177,0.007,0.07,0.25
Loser,South Dakota State,0.5751,0.8,1,114,9.9,7.7,1.121,114.6,1.017,104,0.104,10.6,83.4,75.6,7.8,1.165,1.057,0.108,0.459,0.438,0.021,0.392,0.764,0.517,0.065,0.136,0.14,0.004,0.035,0.221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Gonzaga,0.5978,0.882,0.5,70,17.9,17.4,1.172,119.8,0.931,95.1,0.241,24.7,84.5,67.1,17.4,1.201,1.008,0.193,0.503,0.405,0.098,0.374,0.722,0.564,0.089,0.157,0.17,0.013,0.063,0.236
Loser,UNC-Greensboro,0.5587,0.774,0.667,164,8.9,8.8,1.047,105.7,0.919,96.6,0.128,9.1,72.1,63.3,8.8,1.089,1.044,0.045,0.438,0.409,0.029,0.356,0.701,0.542,0.107,0.195,0.213,0.018,0.075,0.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Houston,0.6126,0.812,0.667,62,22.1,12.5,1.107,115.8,0.928,100,0.179,15.8,77.4,64.9,12.5,1.135,1.01,0.125,0.466,0.397,0.069,0.387,0.717,0.549,0.092,0.174,0.19,0.016,0.058,0.3
Loser,San Diego State,0.5637,0.677,0.333,85,13.6,8.6,1.076,111.3,0.955,97.1,0.121,14.2,77.1,68.4,8.7,1.107,1.044,0.063,0.458,0.421,0.037,0.343,0.722,0.535,0.086,0.167,0.19,0.023,0.054,0.241
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos
Winner,Michigan,0.6172,0.794,0.4,15,23.5,10.1,1.093,115.9,0.943,92.7,0.15,23.2,73.6,63.5,10.1,1.125,1.034,0.091,0.466,0.432,0.034,0.363,0.657,0.506,0.092,0.136,0.191,0.055,0.057,0.233
